student_id,weak_kcs,n_weak,weakest_5,related_kcs
user14002,Bitmask Enumeration;DP on DAG;Priority Queue;Topological Sort;flows;geometry,6,geometry;flows;DP on DAG;Topological Sort;Bitmask Enumeration,Connected Components;DFS;Queue;Stack;dp;graphs;math;shortest paths
user14025,,0,geometry;flows;Priority Queue;Connected Components;Fenwick Tree,
user14034,Dijkstra;Distance Between Points;Max Flow;flows;geometry;graphs;shortest paths,7,Distance Between Points;geometry;shortest paths;Max Flow;Dijkstra,Graph Representation;Priority Queue;math
user14035,Bitmask Enumeration;Tree DFS;binary search;hashing;string suffix structures;strings;ternary search;trees,8,hashing;ternary search;Bitmask Enumeration;binary search;string suffix structures,Binary Search on Answer;DFS;Hash Map;data structures;graphs;math;sortings
user14038,Distance Between Points;Priority Queue;geometry;hashing;string suffix structures,5,geometry;string suffix structures;Priority Queue;hashing;Distance Between Points,Hash Map;Queue;Stack;binary search;math;sortings;strings
user14045,Bipartite Graph Check;Distance Between Points;Tree DFS;dsu;flows;geometry;graph matchings;graphs;trees,9,Distance Between Points;geometry;graph matchings;flows;dsu,BFS;DFS;Queue;Stack;data structures;math;shortest paths
user14047,DFS;Dijkstra;Tree DP;dsu;graphs;shortest paths;trees,7,Dijkstra;Tree DP;shortest paths;DFS;graphs,Graph Representation;Priority Queue;Queue;Stack;Tree DFS;data structures;dp
user14052,Knapsack;Tree Diameter;Two Pointers on Sorted Array;flows;geometry;graph matchings;shortest paths,7,flows;geometry;Two Pointers on Sorted Array;Knapsack;shortest paths,2D DP;Tree DFS;graphs;sortings
user14059,Priority Queue;Tree DFS;flows;string suffix structures,4,string suffix structures;flows;Tree DFS;Priority Queue;geometry,DFS;Queue;Stack;binary search;graphs;shortest paths;sortings;strings
user14066,combinatorics;number theory,2,number theory;combinatorics;sortings;Brute Force Enumeration;Binary Search on Answer,math
user14071,Activity Selection;Binary Search on Array;Tree DFS;Tree DP;binary search;bitmasks;brute force;constructive algorithms;data structures;dp;geometry;graphs;greedy;implementation;probabilities;shortest paths;sortings;trees;two pointers,19,Tree DP;binary search;trees;two pointers;shortest paths,DFS;Recursion;combinatorics;math
user14074,Coordinate Compression;Priority Queue;flows;geometry,4,geometry;flows;Priority Queue;Coordinate Compression;DFS,Queue;Stack;graphs;shortest paths;sortings
user14086,Connected Components;Interval DP;Max Flow;Topological Sort;Tree DFS;flows;geometry;shortest paths,8,Max Flow;geometry;shortest paths;flows;Topological Sort,2D DP;BFS;DFS;Priority Queue;graphs
user14089,Fenwick Tree;data structures,2,Fenwick Tree;data structures;strings;Connected Components;combinatorics,sortings
user14099,Coordinate Compression;Difference Array;Multiset;State Simulation;divide and conquer;geometry;number theory;trees,8,geometry;Multiset;divide and conquer;Coordinate Compression;number theory,Hash Map;Recursion;Stack;data structures;dp;graphs;math;sortings
user14115,Binary Search on Array;Combinations;Distance Between Points;Fast Exponentiation;geometry;number theory;ternary search,7,geometry;Binary Search on Array;number theory;Distance Between Points;Fast Exponentiation,Binary Search on Answer;math;sortings
user14122,2-sat;Priority Queue;Suffix Array;flows;geometry;graph matchings;hashing;string suffix structures,8,graph matchings;geometry;string suffix structures;Priority Queue;flows,Hash Map;Queue;Stack;String Matching;Strongly Connected Components;binary search;graphs;shortest paths;sortings;strings
user14127,DFS;Dijkstra;Monotonic Queue;Priority Queue;dsu;geometry;shortest paths;string suffix structures,8,shortest paths;Dijkstra;geometry;Monotonic Queue;Priority Queue,Deque;Graph Representation;Queue;Stack;binary search;graphs;sortings;strings
user14130,Suffix Automaton;hashing;string suffix structures,3,string suffix structures;Suffix Automaton;hashing;geometry;Fenwick Tree,Hash Map;String Matching;Z Algorithm;binary search;sortings;strings
user14138,Cycle Detection;Hash Map;Stack;dsu;flows;graph matchings;graphs,7,flows;graph matchings;Stack;dsu;Cycle Detection,BFS;DFS;Queue;data structures;shortest paths
user14147,BFS;Bipartite Graph Check;Connected Components;Dijkstra;Distance Between Points;Graph Representation;Max Flow;Topological Sort;Tree DP;flows;geometry;graph matchings;hashing;string suffix structures,14,geometry;Dijkstra;graph matchings;string suffix structures;Max Flow,DFS;Hash Map;Priority Queue;Tree DFS;binary search;dp;graphs;math;shortest paths;sortings;strings
user14149,Bipartite Graph Check;Distance Between Points;Interval DP;Tree DFS;Tree DP;flows;geometry;shortest paths,8,Distance Between Points;geometry;flows;Tree DP;Bipartite Graph Check,2D DP;BFS;DFS;dp;graphs;math
user1415,Dijkstra;Priority Queue;Tree DP;Tree Diameter;flows;geometry;graph matchings;graphs;shortest paths;trees,10,Tree Diameter;flows;geometry;Dijkstra;Tree DP,Graph Representation;Queue;Stack;Tree DFS;data structures;dp
user14150,Priority Queue;Tree DP;flows;geometry,4,geometry;flows;Priority Queue;Tree DP;Hash Map,Queue;Stack;Tree DFS;dp;graphs;shortest paths
user14152,Binary Search on Array;Expected Value;Permutations;binary search;combinatorics;flows;games;geometry;graphs;probabilities;shortest paths;sortings;trees;two pointers,14,games;Binary Search on Array;flows;shortest paths;geometry,data structures;math
user14158,Interval DP;Max Flow;Meet-in-the-middle;divide and conquer;dp;flows;geometry;graphs;shortest paths,9,Max Flow;divide and conquer;geometry;flows;shortest paths,2D DP;Priority Queue;Recursion;brute force;data structures
user14167,1D DP;data structures,2,1D DP;data structures;trees;dp;DP on DAG,Recursion
user14168,DFS;Dijkstra;Priority Queue;fft;flows;geometry,6,fft;geometry;Dijkstra;flows;DFS,Graph Representation;Queue;Stack;dp;graphs;shortest paths
user14188,Hash Map;Max Flow;flows;geometry;graphs;shortest paths;ternary search;two pointers,8,flows;Max Flow;geometry;shortest paths;two pointers,Binary Search on Answer;Priority Queue;data structures
user14189,2-sat;Binary Lifting;Bipartite Graph Check;DFS;Dijkstra;Graph Representation;Topological Sort;geometry;graph matchings;graphs;shortest paths,11,geometry;shortest paths;Graph Representation;Dijkstra;DFS,BFS;Connected Components;Priority Queue;Sparse Table;Strongly Connected Components;Tree DFS
user14205,Binary Search on Answer;Bitmask Enumeration;DFS;Dijkstra;binary search;bitmasks;constructive algorithms;divide and conquer;games;geometry;graphs;probabilities;shortest paths,13,games;shortest paths;DFS;Dijkstra;probabilities,Binary Search on Array;Graph Representation;Priority Queue;brute force;combinatorics;dp;implementation;math;sortings
user14209,Suffix Automaton;Tree DP;hashing;string suffix structures;trees,5,trees;Tree DP;hashing;Suffix Automaton;string suffix structures,Hash Map;String Matching;Tree DFS;Z Algorithm;binary search;data structures;dp;graphs;sortings;strings
user1421,Priority Queue;flows;geometry,3,geometry;Priority Queue;flows;Topological Sort;Interval DP,Queue;Stack;graphs;shortest paths
user14232,Max Flow;Priority Queue;flows,3,Priority Queue;Max Flow;flows;Connected Components;shortest paths,Queue;Stack;graphs;shortest paths
user14239,Binary Search on Array;Max Flow;binary search;bitmasks;brute force;combinatorics;data structures;divide and conquer;dp;flows;graphs;greedy;shortest paths;sortings;two pointers,15,flows;binary search;Max Flow;divide and conquer;two pointers,Priority Queue;Recursion;implementation;math
user14243,DFS;Dijkstra;flows;geometry;shortest paths,5,geometry;Dijkstra;flows;shortest paths;DFS,Graph Representation;Priority Queue;graphs
user14246,Meet-in-the-middle;graphs;shortest paths,3,shortest paths;Meet-in-the-middle;graphs;Hash Map;trees,brute force;dp
user14266,data structures;strings;trees,3,data structures;strings;trees;two pointers;sortings,graphs
user14278,Distance Between Points;Interval DP;flows;geometry;graph matchings;graphs;shortest paths,7,graph matchings;Distance Between Points;geometry;flows;graphs,2D DP;math
user14285,Connected Components;Dijkstra;Distance Between Points;Max Flow;Polygon Area;flows;geometry;graph matchings;shortest paths,9,Polygon Area;Distance Between Points;flows;graph matchings;Max Flow,BFS;DFS;Graph Representation;Priority Queue;graphs;math
user14287,Polygon Area;Tree DFS;Tree DP;geometry;graphs;hashing;shortest paths;trees,8,Tree DFS;Tree DP;trees;geometry;Polygon Area,DFS;Distance Between Points;Hash Map;data structures;dp;strings
user14298,BFS;Bitmask DP;Convex Hull;Dijkstra;Line Intersection;Ordered Set;Orientation Test;geometry;shortest paths,9,Orientation Test;Convex Hull;geometry;Ordered Set;Dijkstra,1D DP;Distance Between Points;Graph Representation;Priority Queue;bitmasks;data structures;graphs;sortings
user14302,Bitmask Enumeration;dsu;games;geometry;number theory,5,geometry;games;number theory;Bitmask Enumeration;dsu,Queue;Stack;combinatorics;math
user14305,Activity Selection;Binary Search on Array;Bitmask Enumeration;Brute Force Enumeration;Hash Map;Knapsack;Prime Sieve;binary search;bitmasks;brute force;constructive algorithms;divide and conquer;dp;flows;graphs;greedy;implementation;number theory;shortest paths;sortings;trees,21,divide and conquer;bitmasks;brute force;graphs;Brute Force Enumeration,2D DP;Recursion;data structures;math
user14308,Bitmask DP;Connected Components;Distance Between Points;Hash Map;Tree DP;bitmasks;geometry;graph matchings;graphs;shortest paths;two pointers,11,Distance Between Points;geometry;graph matchings;Tree DP;shortest paths,1D DP;BFS;DFS;Tree DFS;brute force;data structures;dp;math
user14328,,0,geometry;bitmasks;data structures;combinatorics;Segment Tree,
user14336,Binary Search on Answer;Binary Search on Array;Segment Tree;binary search;divide and conquer;geometry;graphs;shortest paths;string suffix structures;trees;two pointers,11,string suffix structures;binary search;Binary Search on Array;graphs;geometry,Recursion;data structures;dp;sortings;strings
user14342,BFS;DFS;Dijkstra;shortest paths,4,Dijkstra;shortest paths;DFS;BFS;Max Flow,Graph Representation;Priority Queue;graphs
user14346,2-sat;Convex Hull;Min Cut;Strongly Connected Components;Tree DP;binary search;flows;geometry;graph matchings;graphs;trees,11,Min Cut;graph matchings;binary search;geometry;2-sat,BFS;Distance Between Points;Max Flow;Orientation Test;Tree DFS;data structures;dp;shortest paths;sortings
user14349,,0,dsu;graphs;number theory;sortings;trees,
user14360,Bitmask DP;Fenwick Tree;Hash Map;Priority Queue;geometry;graphs;probabilities;shortest paths,8,geometry;probabilities;Bitmask DP;Priority Queue;shortest paths,1D DP;Queue;Stack;bitmasks;combinatorics;data structures;sortings
user14361,Binary Search on Answer;Bitmask DP;Interval DP;Longest Common Subsequence;Tree DP;Tree Diameter;binary search;geometry;trees,9,Bitmask DP;Interval DP;geometry;trees;Tree DP,1D DP;2D DP;Binary Search on Array;Tree DFS;bitmasks;data structures;dp;graphs;sortings
user14369,BFS;Bipartite Graph Check;Connected Components;Dijkstra;Distance Between Points;Knapsack;Max Flow;Priority Queue;Tree DP;Trie;flows;geometry;graph matchings;hashing;shortest paths,15,Distance Between Points;Dijkstra;Max Flow;graph matchings;geometry,2D DP;DFS;Graph Representation;Hash Map;Queue;Stack;String Matching;Tree DFS;dp;graphs;math;strings
user14377,,0,Difference Array;Palindrome Detection;Modular Combinations;graphs;Combinations,
user14393,DFS;Line Intersection;geometry;graphs,4,graphs;geometry;Line Intersection;DFS;Max Flow,Distance Between Points;Graph Representation;Orientation Test
user14395,GCD,1,GCD;Simulation;sortings;Activity Selection;graphs,
user14403,Convex Hull;Distance Between Points;Max Flow;Tree DP;flows;geometry;graph matchings;shortest paths,8,Distance Between Points;graph matchings;Max Flow;geometry;flows,Orientation Test;Priority Queue;Tree DFS;dp;graphs;math;sortings
user14404,BFS;Connected Components;Dijkstra;Priority Queue;flows;geometry,6,geometry;Dijkstra;flows;Connected Components;Priority Queue,DFS;Graph Representation;Queue;Stack;graphs;shortest paths
user14406,Prime Factorization;divide and conquer;geometry;graph matchings;shortest paths,5,graph matchings;geometry;shortest paths;divide and conquer;Prime Factorization,Prime Sieve;dp;graphs
user14411,Dijkstra;Distance Between Points;geometry;shortest paths,4,geometry;Distance Between Points;Dijkstra;shortest paths;Orientation Test,Graph Representation;Priority Queue;graphs;math
user14423,Bipartite Graph Check;Connected Components;Dijkstra;Max Flow;fft;flows;geometry;graph matchings;graphs;shortest paths,10,flows;geometry;Max Flow;shortest paths;Bipartite Graph Check,BFS;DFS;Graph Representation;Priority Queue;dp
user14435,,0,shortest paths;Topological Sort;dsu;divide and conquer;Strongly Connected Components,
user14442,Hash Map;Segment Tree;dp;geometry,4,Hash Map;Segment Tree;geometry;dp;graph matchings,Recursion;brute force;data structures
user14450,graphs;shortest paths,2,graphs;shortest paths;geometry;Priority Queue;ternary search,
user14454,Dijkstra;Max Flow;Tree DP;flows;geometry;graph matchings,6,geometry;graph matchings;Max Flow;Dijkstra;flows,Graph Representation;Priority Queue;Tree DFS;dp;graphs;shortest paths
user14477,Distance Between Points;Knapsack;Tree DP;geometry;number theory;probabilities,6,Distance Between Points;geometry;Knapsack;Tree DP;probabilities,2D DP;Tree DFS;combinatorics;dp;math
user14479,,0,Suffix Automaton;2D DP;hashing;graphs;interactive,
user14488,,0,geometry;Bipartite Graph Check;dsu;probabilities;2D DP,
user1449,Bipartite Graph Check;DP on DAG;Distance Between Points;Interval DP;Lowest Common Ancestor;Max Flow;Priority Queue;Topological Sort;Tree DFS;flows;geometry;graph matchings;graphs;trees,14,Distance Between Points;Max Flow;Bipartite Graph Check;geometry;flows,2D DP;BFS;Connected Components;DFS;Queue;Stack;data structures;dp;math;shortest paths
user1450,Bipartite Graph Check;Cycle Detection;Polygon Area;Priority Queue;flows;geometry;shortest paths,7,Polygon Area;geometry;flows;Priority Queue;Bipartite Graph Check,BFS;DFS;Distance Between Points;Queue;Stack;graphs
user14501,BFS;Connected Components;DFS;Dijkstra;Distance Between Points;Priority Queue;geometry;shortest paths,8,Distance Between Points;geometry;Dijkstra;Priority Queue;Connected Components,Graph Representation;Queue;Stack;graphs;math
user14502,,0,geometry;Topological Sort;Queue;Strongly Connected Components;Tree DP,
user14527,Permutations;Polygon Area;Priority Queue;Tree DP;geometry,5,geometry;Polygon Area;Permutations;Priority Queue;Tree DP,Distance Between Points;Queue;Stack;Tree DFS;dp;math
user14533,Connected Components;Cycle Detection;DFS;Graph Representation;Priority Queue;divide and conquer;flows;graph matchings;graphs;shortest paths,10,graph matchings;flows;Cycle Detection;shortest paths;Priority Queue,BFS;Queue;Stack;dp
user1455,Distance Between Points;binary search;geometry;string suffix structures;two pointers,5,geometry;Distance Between Points;two pointers;binary search;string suffix structures,data structures;math;sortings;strings
