student_id,weak_kcs,n_weak,weakest_5
user1731,Activity Selection;Binary Search on Array;Greedy Sorting;Two Pointers on Sorted Array;binary search;brute force;geometry;greedy;sortings;strings;trees;two pointers,12,binary search;two pointers;greedy;Binary Search on Array;sortings
user1734,Binary Search on Answer;Binary Search on Array;binary search;greedy;sortings;string suffix structures;two pointers,7,binary search;two pointers;greedy;Binary Search on Array;string suffix structures
user1739,,0,geometry;Priority Queue;dsu;shortest paths;Tree Diameter
user174,,0,Orientation Test;Distance Between Points;geometry;flows;Priority Queue
user1751,,0,divide and conquer;Multiset;binary search;trees;constructive algorithms
user1762,Connected Components;DFS;Dijkstra;Distance Between Points;dsu;flows;geometry,7,Polygon Area;Distance Between Points;geometry;graph matchings;Dijkstra
user1769,Dijkstra,1,Dijkstra;graph matchings;geometry;flows;Bipartite Graph Check
user1774,DFS;dsu;geometry;graph matchings,4,Distance Between Points;Min Cut;geometry;graph matchings;Dijkstra
user1786,,0,flows;divide and conquer;trees;dp;Max Flow
user1789,Dijkstra;Distance Between Points;Orientation Test;geometry,4,Orientation Test;Distance Between Points;geometry;Dijkstra;Bipartite Graph Check
user179,Max Flow;flows;geometry;graph matchings,4,Min Cut;Distance Between Points;geometry;Max Flow;graph matchings
user1790,,0,dsu;Priority Queue;Monotonic Stack;trees;ternary search
user1793,Bipartite Graph Check;Distance Between Points;geometry;graph matchings,4,Distance Between Points;geometry;graph matchings;flows;Bipartite Graph Check
user1809,,0,dsu;DFS;graphs;trees;Binary Search on Array
user1825,Cycle Detection;Max Flow;Priority Queue;dsu;flows;geometry;graph matchings,7,Distance Between Points;geometry;graph matchings;Max Flow;Dijkstra
user1835,Line Intersection;Polygon Area;flows;geometry,4,Line Intersection;Polygon Area;Min Cut;Distance Between Points;geometry
user1847,Priority Queue;Topological Sort;flows;geometry,4,Polygon Area;Distance Between Points;geometry;flows;Priority Queue
user1859,Dijkstra;geometry,2,Dijkstra;Distance Between Points;geometry;Priority Queue;DFS
user1864,,0,Priority Queue;dsu;Floyd-Warshall;shortest paths;BFS
user1867,,0,geometry;Priority Queue;2-sat;dsu;Strongly Connected Components
user1869,Dijkstra;flows;geometry;graph matchings,4,Distance Between Points;geometry;graph matchings;Dijkstra;flows
user1871,binary search;brute force;divide and conquer;greedy;string suffix structures,5,binary search;brute force;greedy;divide and conquer;string suffix structures
user1874,geometry,1,Distance Between Points;geometry;Dijkstra;Priority Queue;Bipartite Graph Check
user1885,Dijkstra;flows,2,geometry;graph matchings;flows;Dijkstra;shortest paths
user189,Bipartite Graph Check;Priority Queue;flows;geometry;graph matchings,5,Distance Between Points;geometry;Max Flow;graph matchings;Dijkstra
user1890,,0,geometry;shortest paths;dsu;Connected Components;Monotonic Stack
user1900,Dijkstra;Priority Queue;flows;geometry,4,Line Intersection;Distance Between Points;Convex Hull;geometry;graph matchings
user1910,,0,graphs;String Matching;Hash Map;Prefix Sum;dp
user1917,Priority Queue,1,graph matchings;Priority Queue;dsu;shortest paths;DFS
user1926,,0,Convex Hull;geometry;DFS;dsu;shortest paths
user193,Binary Search on Array;Bitmask Enumeration;Prime Sieve;binary search;bitmasks;brute force;combinatorics;games;greedy;math;number theory;probabilities;ternary search,13,bitmasks;brute force;binary search;games;Bitmask Enumeration
user1933,Bipartite Graph Check;DFS;Max Flow;Priority Queue;flows;geometry,6,Line Intersection;Polygon Area;Distance Between Points;geometry;graph matchings
user194,,0,graphs;Prefix Sum;interactive;Prime Factorization;combinatorics
user1964,,0,trees;Binary Lifting;data structures;binary search;Sparse Table
user1966,binary search;bitmasks;brute force;divide and conquer;greedy;implementation;trees;two pointers,8,brute force;divide and conquer;greedy;binary search;two pointers
user1970,Priority Queue,1,Distance Between Points;geometry;Priority Queue;dsu;Cycle Detection
user198,Dijkstra;Max Flow;Priority Queue;flows;geometry,5,Line Intersection;Orientation Test;Distance Between Points;geometry;Max Flow
user1983,binary search;data structures;trees;two pointers,4,two pointers;data structures;binary search;Hash Map;Ordered Set
user200,Brute Force Enumeration;Hash Map;Segment Tree;Tree DFS;Tree DP;Two Pointers on Sorted Array;binary search;brute force;data structures;divide and conquer;dp;graphs;implementation;shortest paths;string suffix structures;strings;trees;two pointers,18,trees;data structures;two pointers;Hash Map;Fenwick Tree
user2001,Dijkstra;Distance Between Points;Line Intersection;Max Flow;Priority Queue;flows;geometry;graph matchings,8,Min Cut;Line Intersection;Orientation Test;Max Flow;geometry
user2003,divide and conquer;flows;shortest paths,3,divide and conquer;shortest paths;flows;trees;dp
user2011,Bipartite Graph Check;Distance Between Points;geometry;graph matchings,4,Orientation Test;Distance Between Points;geometry;graph matchings;Bipartite Graph Check
user2025,geometry,1,geometry;flows;Priority Queue;dsu;Tree DP
user2058,Max Flow;flows,2,Max Flow;flows;dsu;2-sat;Knapsack
user2060,Bipartite Graph Check;Dijkstra;Distance Between Points;Line Intersection;Max Flow;Orientation Test;Priority Queue;flows;geometry;graph matchings,10,Line Intersection;Polygon Area;Orientation Test;Distance Between Points;Convex Hull
user2061,,0,flows;dsu;shortest paths;Graph Representation;Suffix Automaton
user2065,Max Flow;flows,2,Max Flow;flows;shortest paths;dsu;Tree DFS
user2068,data structures;trees,2,data structures;trees;two pointers;graphs;binary search
user2070,Dijkstra;Max Flow;flows;geometry;graph matchings,5,Polygon Area;Orientation Test;Distance Between Points;geometry;Max Flow
user210,Bipartite Graph Check;flows;geometry,3,Polygon Area;Max Flow;Dijkstra;graph matchings;Distance Between Points
user2107,flows;geometry,2,Min Cut;flows;Max Flow;geometry;shortest paths
user2119,Fenwick Tree;binary search;data structures;trees;two pointers,5,two pointers;data structures;Fenwick Tree;binary search;trees
user2124,,0,Polygon Area;geometry;flows;Distance Between Points;Priority Queue
user2144,Dijkstra;Max Flow;flows;geometry,4,Polygon Area;geometry;Max Flow;graph matchings;Dijkstra
user2161,BFS;Brute Force Enumeration;DFS;Dijkstra;Fenwick Tree;Graph Representation;Tree DFS;data structures;divide and conquer;dsu;flows;graph matchings;graphs;implementation;shortest paths;trees,16,shortest paths;graphs;flows;Dijkstra;DFS
user2165,Dijkstra;Distance Between Points;flows;geometry;graph matchings,5,Distance Between Points;geometry;graph matchings;Dijkstra;flows
user217,Distance Between Points;geometry,2,Distance Between Points;geometry;graph matchings;Bipartite Graph Check;Priority Queue
user2189,Line Intersection;flows,2,Line Intersection;Orientation Test;graph matchings;flows;Dijkstra
user219,,0,DFS;Connected Components;Graph Representation;dsu;hashing
user2201,flows;graph matchings,2,Min Cut;geometry;graph matchings;flows;dsu
user2207,Binary Search on Answer;Binary Search on Array;binary search;greedy;string suffix structures,5,binary search;string suffix structures;Binary Search on Array;Binary Search on Answer;greedy
user2234,,0,number theory;math;data structures;games;bitmasks
user2239,binary search,1,binary search;string suffix structures;trees;two pointers;greedy
user2245,Bipartite Graph Check;Convex Hull;Dijkstra;Line Intersection;Max Flow;Orientation Test;Priority Queue;geometry;graph matchings,9,Line Intersection;Orientation Test;Min Cut;Convex Hull;geometry
user2247,Combinations;Inclusion-Exclusion;Permutations,3,Permutations;Combinations;Inclusion-Exclusion;Modular Combinations;combinatorics
user2249,,0,dsu;DFS;Tree DFS;graphs;trees
user2255,flows,1,Distance Between Points;graph matchings;geometry;Dijkstra;flows
user2262,dsu;geometry,2,geometry;graph matchings;flows;Priority Queue;dsu
user2265,Segment Tree;divide and conquer;dp;graphs;implementation;trees;two pointers,7,trees;divide and conquer;data structures;flows;two pointers
user2268,Dijkstra;Max Flow;flows;graph matchings,4,Max Flow;graph matchings;Dijkstra;flows;Bipartite Graph Check
user2275,,0,geometry;flows;binary search;divide and conquer;trees
user2300,,0,flows;Max Flow;shortest paths;geometry;Priority Queue
user2316,,0,ternary search;trees;binary search;Binary Lifting;Binary Search on Answer
user2323,flows;shortest paths,2,flows;shortest paths;geometry;Polygon Area;Dijkstra
user2328,,0,number theory;binary search;bitmasks;math;data structures
user2332,Distance Between Points;Priority Queue;flows;geometry,4,Distance Between Points;geometry;Max Flow;graph matchings;flows
user2339,,0,binary search;Binary Search on Array;dp;string suffix structures;Fenwick Tree
user2349,,0,Polygon Area;geometry;shortest paths;dsu;Tree DFS
user2352,Distance Between Points;geometry,2,Distance Between Points;geometry;shortest paths;graphs;2D DP
user2359,,0,flows;Priority Queue;dsu;Multiset;Max Flow
user2378,,0,Tree DFS;graphs;ternary search;divide and conquer;trees
user2390,divide and conquer;flows;geometry;graphs;shortest paths,5,geometry;flows;shortest paths;graphs;divide and conquer
user2393,Meet-in-the-middle;Tree DP;binary search;brute force;divide and conquer;dp;fft;greedy;trees,9,divide and conquer;fft;dp;Meet-in-the-middle;greedy
user2394,Connected Components;DFS;Graph Representation;Tree DFS;Tree DP;binary search;brute force;constructive algorithms;divide and conquer;dp;flows;graph matchings;graphs;greedy;implementation;shortest paths;string suffix structures;trees;two pointers,19,divide and conquer;shortest paths;graphs;flows;trees
user2403,Connected Components;DFS;Distance Between Points;Polygon Area;Priority Queue;dsu;flows;geometry;graph matchings,9,Polygon Area;Orientation Test;Distance Between Points;geometry;graph matchings
user2404,Distance Between Points;geometry,2,Distance Between Points;geometry;Priority Queue;dsu;Graph Representation
user2409,DFS;Max Flow;Priority Queue;dsu;flows;geometry;graph matchings,7,Distance Between Points;geometry;graph matchings;Max Flow;Dijkstra
user242,2-sat;BFS;Bipartite Graph Check;Connected Components;DFS;Dijkstra;Distance Between Points;Edit Distance;Graph Representation;Interval DP;dsu;flows;geometry;graph matchings,14,Polygon Area;Distance Between Points;geometry;graph matchings;Dijkstra
user2424,Priority Queue,1,Distance Between Points;Shortest Path in DAG;Priority Queue;dsu;shortest paths
user2434,,0,bitmasks;Binary Search on Answer;number theory;Bitmask DP;Fast Exponentiation
user2441,Max Flow;flows;geometry,3,Polygon Area;geometry;Max Flow;Distance Between Points;flows
user2445,Dijkstra;Distance Between Points;Max Flow;Priority Queue;flows;geometry;graph matchings,7,Polygon Area;Max Flow;Dijkstra;geometry;Distance Between Points
user2453,Orientation Test;Shortest Path in DAG;geometry,3,Line Intersection;Orientation Test;Distance Between Points;geometry;Max Flow
user2454,,0,trees;flows;Binary Lifting;divide and conquer;Hash Map
user2455,,0,Distance Between Points;geometry;shortest paths;DFS;dsu
user2461,Distance Between Points;Priority Queue;flows;geometry;graph matchings,5,Polygon Area;Distance Between Points;geometry;Max Flow;graph matchings
user2477,Binary Lifting;Brute Force Enumeration;Fenwick Tree;Hash Map;Monotonic Stack;Multiset;Priority Queue;Segment Tree;binary search;data structures;dsu;trees;two pointers,13,data structures;Multiset;Hash Map;Ordered Set;Fenwick Tree
user2479,flows;graph matchings,2,Polygon Area;geometry;graph matchings;flows;Priority Queue
user2491,graph matchings,1,Distance Between Points;geometry;Max Flow;graph matchings;Dijkstra
user25,Connected Components;DFS;Polygon Area;Priority Queue;dsu;geometry,6,Polygon Area;Distance Between Points;geometry;Dijkstra;flows
user2501,Polygon Area;Priority Queue;geometry,3,Polygon Area;geometry;flows;Priority Queue;Connected Components
user2506,Max Flow;graph matchings,2,geometry;Max Flow;graph matchings;Dijkstra;flows
user2521,Bipartite Graph Check;DFS;Distance Between Points;Max Flow;Topological Sort;flows;geometry,7,Line Intersection;Orientation Test;Distance Between Points;geometry;Max Flow
user2525,Shortest Path in DAG,1,Dijkstra;Shortest Path in DAG;dsu;Connected Components;shortest paths
user2537,Distance Between Points;Max Flow;Orientation Test;flows;geometry,5,Orientation Test;Distance Between Points;geometry;Max Flow;graph matchings
user2554,,0,geometry;Priority Queue;dsu;DFS;2-sat
user2555,Binary Lifting;Meet-in-the-middle;binary search;brute force;divide and conquer;dp;fft;flows;graphs;greedy;shortest paths;trees;two pointers,13,divide and conquer;trees;shortest paths;graphs;flows
user2570,flows;geometry;graph matchings,3,geometry;graph matchings;flows;Priority Queue;Topological Sort
user2571,,0,dsu;DFS;Connected Components;BFS;hashing
user2583,Activity Selection;Binary Search on Answer;Binary Search on Array;Coordinate Compression;Custom Comparator Sorting;Greedy Sorting;Hash Map;Ordered Set;Sliding Window;Two Pointers on Sorted Array;binary search;data structures;geometry;greedy;hashing;sortings;strings;ternary search;trees;two pointers,20,binary search;two pointers;string suffix structures;sortings;Fenwick Tree
user2606,Bipartite Graph Check;Dijkstra;Distance Between Points;Priority Queue;flows;geometry;graph matchings,7,Distance Between Points;geometry;Max Flow;graph matchings;Dijkstra
user2607,,0,trees;divide and conquer;binary search;Multiset;shortest paths
user2616,divide and conquer;flows;graphs;shortest paths;trees,5,shortest paths;flows;divide and conquer;graphs;trees
user2619,,0,divide and conquer;trees;flows;brute force;binary search
user2621,Max Flow;Priority Queue;flows,3,geometry;Max Flow;flows;Priority Queue;shortest paths
user2625,Binary Search on Array;binary search;brute force;data structures;greedy;string suffix structures;trees;two pointers,8,binary search;string suffix structures;brute force;two pointers;greedy
user2638,Bipartite Graph Check;Max Flow;dsu;flows;geometry,5,geometry;graph matchings;Max Flow;Dijkstra;Priority Queue
user2641,1D DP;2D DP;Backtracking;Bitmask DP;Bitmask Enumeration;Brute Force Enumeration;Hash Map;Knapsack;Meet-in-the-middle;Segment Tree;State Simulation;Tree DFS;Tree DP;bitmasks;brute force;data structures;divide and conquer;dp;implementation;shortest paths;trees;two pointers,22,dp;Meet-in-the-middle;brute force;divide and conquer;Bitmask DP
user2645,Priority Queue;flows;geometry;graph matchings,4,geometry;graph matchings;flows;Priority Queue;Topological Sort
user2655,Priority Queue,1,Priority Queue;Topological Sort;dsu;shortest paths;DFS
user2658,Bitmask Enumeration;Combinations;Divisors;Prime Sieve;Stack;combinatorics;dsu;games;math;number theory,10,math;Prime Sieve;number theory;Permutations;Prime Factorization
user2672,,0,2D DP;graphs;dp;Divisors;Modular Arithmetic
user2673,,0,2-sat;binary search;dp;Binary Search on Array;data structures
