student_id,weak_kcs,n_weak,weakest_5
user1762,Distance Between Points;flows;geometry,3,graph matchings;flows;Polygon Area;geometry;Distance Between Points
user1769,,0,flows;Dijkstra;graph matchings;dsu;shortest paths
user1774,geometry;graph matchings,2,Min Cut;geometry;Distance Between Points;graph matchings;flows
user1786,,0,ternary search;flows;Max Flow;Shortest Path in DAG;graph matchings
user1789,Orientation Test;geometry,2,geometry;Orientation Test;Distance Between Points;Bipartite Graph Check;Dijkstra
user179,Max Flow;graph matchings,2,Min Cut;Max Flow;graph matchings;flows;geometry
user1790,Max Flow,1,Shortest Path in DAG;Max Flow;DP on DAG;Priority Queue;flows
user1793,graph matchings,1,flows;graph matchings;Bipartite Graph Check;geometry;shortest paths
user1809,,0,dsu;dp;graphs;DFS;1D DP
user1825,Max Flow;flows;geometry;graph matchings,4,graph matchings;geometry;Max Flow;Distance Between Points;flows
user1835,flows,1,Min Cut;flows;graph matchings;2-sat;Bipartite Graph Check
user1847,flows;geometry,2,geometry;Polygon Area;flows;Distance Between Points;2-sat
user1859,geometry,1,geometry;Distance Between Points;Interval DP;Binary Search on Answer;Binary Search on Array
user1864,,0,Priority Queue;shortest paths;Strongly Connected Components;graphs;Floyd-Warshall
user1867,,0,geometry;2-sat;Priority Queue;Strongly Connected Components;dsu
user1869,geometry;graph matchings,2,graph matchings;geometry;flows;Distance Between Points;Interval DP
user1871,Binary Search on Array;binary search;bitmasks;brute force;divide and conquer;greedy;two pointers,7,brute force;greedy;binary search;bitmasks;two pointers
user1874,,0,Multiset;dsu;Priority Queue;Hash Map;Queue
user1885,,0,graph matchings;flows;graphs;shortest paths;Cycle Detection
user189,geometry,1,Max Flow;geometry;flows;graph matchings;Distance Between Points
user1890,,0,shortest paths;geometry;Connected Components;graphs;Tree DFS
user1900,2-sat;flows;geometry,3,Line Intersection;graph matchings;geometry;Convex Hull;Distance Between Points
user1910,,0,Hash Map;graphs;dp;Schedules;Custom Comparator Sorting
user1917,,0,graph matchings;Priority Queue;Ordered Set;Strongly Connected Components;dsu
user1926,,0,geometry;Convex Hull;Knapsack;ternary search;DFS
user193,Binary Search on Array;Bitmask Enumeration;Expected Value;binary search;bitmasks;brute force;combinatorics;games;greedy;math;number theory;probabilities;ternary search;trees;two pointers,15,brute force;probabilities;binary search;bitmasks;greedy
user1933,Max Flow;geometry,2,Line Intersection;Polygon Area;geometry;Distance Between Points;graph matchings
user194,,0,graphs;interactive;Simulation;Prime Factorization;combinatorics
user1964,geometry,1,geometry;Ordered Set;data structures;two pointers;Hash Map
user1966,Bitmask Enumeration;binary search;bitmasks;brute force;data structures;divide and conquer;dp;graphs;greedy;shortest paths;trees;two pointers,12,brute force;bitmasks;Bitmask Enumeration;divide and conquer;two pointers
user1970,,0,geometry;Priority Queue;Distance Between Points;graphs;Cycle Detection
user198,Max Flow;flows;geometry,3,Line Intersection;Orientation Test;geometry;Distance Between Points;Max Flow
user1983,Priority Queue;Stack;dsu,3,dsu;Priority Queue;Monotonic Stack;Stack;Ordered Set
user200,Brute Force Enumeration;Hash Map;Segment Tree;Two Pointers on Sorted Array;binary search;brute force;constructive algorithms;data structures;divide and conquer;dp;graphs;greedy;implementation;shortest paths;sortings;trees;two pointers,17,two pointers;divide and conquer;data structures;Fenwick Tree;graphs
user2001,Bipartite Graph Check;Distance Between Points;Line Intersection;Max Flow;flows;geometry;graph matchings,7,Min Cut;Line Intersection;Orientation Test;geometry;Max Flow
user2003,divide and conquer,1,divide and conquer;dp;shortest paths;ternary search;trees
user2011,graph matchings,1,graph matchings;geometry;Orientation Test;2-sat;Bipartite Graph Check
user2025,geometry,1,geometry;flows;Priority Queue;Hash Map;dsu
user2058,Max Flow;flows,2,Max Flow;flows;2-sat;2D DP;Knapsack
user2060,Distance Between Points;Line Intersection;Max Flow;Orientation Test;geometry;graph matchings,6,Line Intersection;Orientation Test;Polygon Area;geometry;Convex Hull
user2061,,0,flows;2D DP;dsu;graphs;shortest paths
user2065,,0,ternary search;Max Flow;flows;Binary Search on Answer;2-sat
user2068,Monotonic Stack;Stack;bitmasks;brute force;divide and conquer;dsu;graphs;math;number theory,9,dsu;Difference Array;Monotonic Stack;Stack;Bitmask Enumeration
user2070,Max Flow;geometry;graph matchings,3,Orientation Test;Polygon Area;geometry;Distance Between Points;graph matchings
user210,flows,1,Max Flow;graph matchings;flows;Dijkstra;Priority Queue
user2107,,0,Min Cut;geometry;ternary search;graph matchings;Binary Search on Answer
user2119,Fenwick Tree;brute force;data structures;two pointers,4,two pointers;data structures;Fenwick Tree;Ordered Set;brute force
user2124,,0,geometry;Polygon Area;Distance Between Points;ternary search;Interval DP
user2144,Max Flow,1,Max Flow;graph matchings;flows;geometry;Polygon Area
user2161,BFS;Brute Force Enumeration;DFS;Dijkstra;Fenwick Tree;Graph Representation;Stack;Tree DFS;brute force;data structures;divide and conquer;dp;dsu;flows;graph matchings;graphs;shortest paths;trees,18,shortest paths;Dijkstra;Priority Queue;graphs;Queue
user2165,,0,graph matchings;ternary search;Priority Queue;flows;Binary Search on Answer
user217,,0,graph matchings;Binary Lifting;graphs;Priority Queue;ternary search
user2189,,0,flows;graph matchings;shortest paths;Dijkstra;Expected Value
user219,,0,Connected Components;DFS;graphs;hashing;ternary search
user2201,flows;graph matchings,2,Min Cut;geometry;graph matchings;flows;Interval DP
user2207,Tree DFS;divide and conquer;trees,3,trees;Tree DFS;Fenwick Tree;divide and conquer;dsu
user2234,data structures;dsu;number theory;ternary search;trees,5,data structures;trees;number theory;Multiset;dsu
user2239,binary search;trees,2,binary search;trees;ternary search;Binary Search on Array;greedy
user2245,Line Intersection;Max Flow;graph matchings,3,Min Cut;Max Flow;graph matchings;Line Intersection;Orientation Test
user2247,Combinations;Expected Value;Inclusion-Exclusion,3,Inclusion-Exclusion;Modular Combinations;Expected Value;Combinations;Prime Factorization
user2249,,0,DFS;Tree DFS;graphs;Divisors;Binary Search on Array
user2255,,0,graph matchings;flows;geometry;2-sat;Distance Between Points
user2262,geometry,1,geometry;graph matchings;flows;Priority Queue;Ordered Set
user2265,dp,1,brute force;data structures;dp;bitmasks;Bitmask Enumeration
user2268,Max Flow;graph matchings,2,graph matchings;Max Flow;Bipartite Graph Check;flows;Dijkstra
user2275,,0,geometry;Line Intersection;Orientation Test;Polygon Area;Distance Between Points
user2300,,0,ternary search;Binary Search on Answer;graph matchings;flows;Max Flow
user2316,dsu,1,Monotonic Stack;dsu;ternary search;Priority Queue;Difference Array
user2323,,0,Ordered Set;graphs;data structures;Fenwick Tree;constructive algorithms
user2328,Tree DFS;dsu;trees,3,dsu;Monotonic Stack;Dijkstra;Difference Array;trees
user2332,Distance Between Points;flows;geometry,3,geometry;Distance Between Points;Max Flow;graph matchings;flows
user2339,,0,dp;1D DP;Expected Value;probabilities;Binary Search on Array
user2349,,0,shortest paths;ternary search;graphs;trees;divide and conquer
user2352,,0,shortest paths;graphs;binary search;dp;2D DP
user2359,,0,ternary search;Ordered Set;Hash Map;Multiset;games
user2378,,0,graphs;ternary search;Binary Search on Answer;Tree DFS;divide and conquer
user2390,Convex Hull;Distance Between Points;Line Intersection;Orientation Test;geometry,5,geometry;Orientation Test;Polygon Area;Line Intersection;Distance Between Points
user2393,2D DP;Meet-in-the-middle;brute force;divide and conquer;dp;fft;geometry,7,dp;geometry;divide and conquer;fft;Meet-in-the-middle
user2394,BFS;Connected Components;DFS;Graph Representation;Tree DFS;Tree DP;brute force;divide and conquer;dp;flows;graph matchings;graphs;shortest paths;trees,14,divide and conquer;shortest paths;graphs;DFS;flows
user2403,Distance Between Points;Polygon Area;geometry;graph matchings,4,Orientation Test;Polygon Area;geometry;Distance Between Points;graph matchings
user2404,Distance Between Points;geometry,2,geometry;Distance Between Points;Priority Queue;2D DP;graphs
user2409,Max Flow;flows;geometry;graph matchings,4,geometry;Max Flow;graph matchings;Distance Between Points;flows
user242,Distance Between Points;geometry;graph matchings,3,Polygon Area;geometry;Distance Between Points;graph matchings;flows
user2424,,0,Distance Between Points;Priority Queue;Shortest Path in DAG;2D DP;dsu
user2434,,0,dsu;Monotonic Stack;trees;combinatorics;Permutations
user2441,Max Flow;flows,2,Max Flow;flows;Monotonic Queue;geometry;Hash Map
user2445,Max Flow,1,Max Flow;flows;graph matchings;2-sat;Bipartite Graph Check
user2453,Orientation Test;geometry,2,Line Intersection;Orientation Test;geometry;Distance Between Points;Max Flow
user2454,binary search,1,binary search;ternary search;strings;string suffix structures;Hash Map
user2455,,0,graphs;DFS;shortest paths;trees;Graph Representation
user2461,flows;geometry,2,flows;Max Flow;geometry;graph matchings;Polygon Area
user2477,Binary Lifting;Bitmask Enumeration;Fenwick Tree;Hash Map;Monotonic Stack;Multiset;Priority Queue;Segment Tree;Stack;brute force;data structures;divide and conquer;dsu;shortest paths;trees;two pointers,16,data structures;Fenwick Tree;dsu;Ordered Set;Monotonic Stack
user2479,flows;graph matchings,2,Polygon Area;geometry;graph matchings;flows;Priority Queue
user2491,,0,Max Flow;Binary Search on Answer;graph matchings;Priority Queue;dsu
user25,Polygon Area;geometry,2,Polygon Area;geometry;Distance Between Points;flows;Interval DP
user2501,Polygon Area;geometry,2,Polygon Area;geometry;flows;Interval DP;Priority Queue
user2506,Max Flow;flows;graph matchings,3,Max Flow;Dijkstra;graph matchings;flows;Bipartite Graph Check
user2521,Bipartite Graph Check;Max Flow;Strongly Connected Components;Topological Sort;flows,5,Max Flow;Bipartite Graph Check;flows;Strongly Connected Components;Cycle Detection
user2525,,0,2D DP;Shortest Path in DAG;Dijkstra;Connected Components;hashing
user2537,Max Flow;Orientation Test;flows;geometry,4,Max Flow;flows;graph matchings;Orientation Test;geometry
user2554,,0,2-sat;Priority Queue;Strongly Connected Components;dsu;geometry
user2555,Binary Search on Array;Meet-in-the-middle;binary search;brute force;divide and conquer;dp;fft;graphs;greedy;shortest paths;trees,11,divide and conquer;graphs;brute force;fft;binary search
user2570,,0,flows;graph matchings;geometry;graphs;Tree Diameter
user2571,,0,Hash Map;dsu;2D DP;hashing;DFS
user2583,Activity Selection;Binary Search on Answer;Binary Search on Array;Coordinate Compression;Custom Comparator Sorting;Greedy Sorting;Ordered Set;Sliding Window;Two Pointers on Sorted Array;binary search;brute force;data structures;divide and conquer;greedy;sortings;ternary search;trees;two pointers,18,binary search;Binary Search on Array;Fenwick Tree;sortings;two pointers
user2606,flows;graph matchings,2,Max Flow;flows;graph matchings;geometry;2-sat
user2607,divide and conquer;graphs;shortest paths;trees,4,graphs;shortest paths;trees;divide and conquer;binary search
user2616,divide and conquer;graphs;shortest paths,3,graphs;divide and conquer;shortest paths;trees;fft
user2619,,0,brute force;greedy;divide and conquer;dp;constructive algorithms
user2621,Max Flow;flows,2,geometry;Max Flow;flows;Priority Queue;2-sat
user2625,Binary Search on Array;Fast Exponentiation;Hash Map;Tree Diameter;binary search;bitmasks;brute force;constructive algorithms;data structures;divide and conquer;games;greedy;implementation;math;number theory;string suffix structures;trees;two pointers,18,trees;brute force;bitmasks;two pointers;Bitmask Enumeration
user2638,Max Flow;geometry,2,geometry;Max Flow;graph matchings;2-sat;flows
user2641,1D DP;Bitmask DP;Bitmask Enumeration;Brute Force Enumeration;Knapsack;Meet-in-the-middle;Tree DFS;Tree DP;bitmasks;brute force;data structures;divide and conquer;dp;graphs;implementation;shortest paths;trees,17,dp;divide and conquer;Meet-in-the-middle;brute force;trees
user2645,,0,flows;graph matchings;Tree Diameter;Lowest Common Ancestor;ternary search
user2655,,0,Priority Queue;Topological Sort;2D DP;ternary search;graphs
user2658,Divisors;dsu,2,chinese remainder theorem;Prime Factorization;Divisors;dsu;Monotonic Stack
user2672,,0,graphs;2D DP;games;data structures;Divisors
user2673,,0,data structures;2-sat;two pointers;binary search;Binary Search on Array
user2680,Binary Lifting;Bitmask DP;Bitmask Enumeration;Floyd-Warshall;Lowest Common Ancestor;Meet-in-the-middle;Monotonic Stack;Priority Queue;Queue;Stack;Tree DFS;Tree DP;Tree Diameter;bitmasks;brute force;data structures;divide and conquer;dp;dsu;fft;graphs;implementation;shortest paths;trees,24,divide and conquer;brute force;trees;bitmasks;Meet-in-the-middle
user2684,Max Flow;geometry,2,Line Intersection;geometry;Distance Between Points;Max Flow;flows
user2687,Distance Between Points;flows;geometry,3,Orientation Test;geometry;Convex Hull;Distance Between Points;graph matchings
user2688,,0,geometry;Max Flow;Lazy Segment Tree;Multiset;Hash Map
user2699,,0,flows;ternary search;shortest paths;2D DP;Binary Search on Answer
user2700,,0,trees;Binary Lifting;graphs;divide and conquer;Tree DFS
user2703,Bipartite Graph Check;Distance Between Points;flows;geometry;graph matchings,5,Polygon Area;graph matchings;geometry;Distance Between Points;flows
user2705,flows,1,Max Flow;flows;Orientation Test;Dijkstra;Multiset
user271,flows;geometry;graph matchings,3,geometry;Distance Between Points;graph matchings;flows;Priority Queue
user2711,,0,dp;Binary Search on Answer;1D DP;data structures;binary search
user2714,geometry,1,Line Intersection;geometry;Convex Hull;Distance Between Points;graph matchings
user2718,,0,graph matchings;geometry;Max Flow;Polygon Area;2-sat
user2730,Distance Between Points;geometry,2,Max Flow;geometry;Distance Between Points;flows;Priority Queue
user2733,Orientation Test;geometry;graph matchings,3,graph matchings;Line Intersection;Orientation Test;geometry;Bipartite Graph Check
user2752,Max Flow;graph matchings,2,Min Cut;graph matchings;Max Flow;flows;geometry
user2782,Max Flow;flows,2,Min Cut;Max Flow;flows;graph matchings;ternary search
user2786,,0,shortest paths;graphs;BFS;Tree DFS;Binary Search on Answer
